seed,generation,evaluations,search_wall_seconds,generation_search_seconds,gpu_evaluation_seconds,archive_seconds,offspring_seconds,benchmark_wall_seconds,best_distance_m,median_elite_distance_m,qd_score,archive_cells,archive_coverage,archive_unique_topologies,archive_topology_entropy_bits,archive_triangle_like_count,archive_triangle_like_fraction,archive_node_counts_json,archive_muscle_counts_json,innovation_reserve_count,innovation_reserve_morphology_json,population_unique_topologies,population_topology_entropy_bits,population_triangle_like_count,population_triangle_like_fraction,population_node_counts_json,population_muscle_counts_json,emitter_statistics_json,topology_change_candidates_json,archived_innovations_this_generation,innovation_survival_3gen_fraction,new_all_time_record,evaluations_since_previous_record
39,121,122000,3.4329673130000002,0.031550745,0.028514873,0.001215773,0.001820099,3.685545396,58.10397,30.888342,5583.8684262260795,183,0.953125,33,3.262091085761243,88,0.4808743169398907,"{""10"":4,""11"":1,""3"":88,""4"":22,""5"":21,""6"":17,""7"":16,""8"":14}","{""10"":10,""11"":3,""12"":6,""14"":6,""15"":2,""17"":2,""18"":1,""19"":2,""20"":1,""3"":88,""4"":5,""5"":18,""6"":2,""7"":12,""8"":6,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.15625,""mean_muscles"":11.890625,""node_counts"":{""10"":6,""11"":4,""12"":1,""4"":2,""5"":3,""6"":6,""7"":8,""8"":15,""9"":19},""muscle_counts"":{""10"":7,""11"":7,""12"":13,""13"":9,""14"":9,""15"":1,""18"":1,""19"":2,""20"":2,""21"":1,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",105,4.080590290047313,385,0.385,"{""10"":9,""11"":12,""3"":385,""4"":229,""5"":186,""6"":85,""7"":42,""8"":40,""9"":12}","{""10"":20,""11"":19,""12"":7,""13"":5,""14"":21,""15"":13,""16"":7,""17"":7,""18"":1,""19"":4,""20"":3,""22"":1,""24"":1,""3"":385,""4"":97,""5"":158,""6"":29,""7"":54,""8"":85,""9"":83}","{""Diagonal CMA-ES"":{""attempts"":286,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":156,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":291,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.006872852233676976},""Novelty"":{""attempts"":267,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":184,""Novelty"":31}",0,0.8116279069767441,false,119000
39,122,123000,3.4661280070000005,0.033160694000000004,0.030932172,0.001051929,0.001176593,3.7209809160000002,58.10397,30.888342,5584.5459539084695,183,0.953125,34,3.279823940940677,88,0.4808743169398907,"{""10"":4,""11"":1,""3"":88,""4"":22,""5"":20,""6"":18,""7"":16,""8"":14}","{""10"":10,""11"":3,""12"":7,""14"":6,""15"":2,""17"":2,""18"":1,""19"":2,""20"":1,""3"":88,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.15625,""mean_muscles"":11.890625,""node_counts"":{""10"":6,""11"":4,""12"":1,""4"":2,""5"":3,""6"":6,""7"":8,""8"":15,""9"":19},""muscle_counts"":{""10"":7,""11"":7,""12"":13,""13"":9,""14"":9,""15"":1,""18"":1,""19"":2,""20"":2,""21"":1,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",128,4.709227029528092,311,0.311,"{""10"":22,""11"":8,""12"":1,""3"":311,""4"":228,""5"":198,""6"":88,""7"":69,""8"":52,""9"":23}","{""10"":25,""11"":42,""12"":23,""13"":6,""14"":42,""15"":18,""16"":3,""17"":7,""18"":2,""19"":9,""20"":7,""21"":1,""24"":1,""3"":311,""4"":88,""5"":172,""6"":29,""7"":55,""8"":97,""9"":62}","{""Diagonal CMA-ES"":{""attempts"":294,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.003401360544217687},""Immigrant"":{""attempts"":143,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":312,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.016025641025641024},""Novelty"":{""attempts"":251,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":216,""Novelty"":29}",2,0.8125,false,120000
39,123,124000,3.4962516410000006,0.030123634,0.028055396,0.00106855,0.000999688,3.753137173,58.10397,30.888342,5587.311203160789,183,0.953125,34,3.279823940940677,88,0.4808743169398907,"{""10"":4,""11"":1,""3"":88,""4"":22,""5"":20,""6"":18,""7"":16,""8"":14}","{""10"":10,""11"":3,""12"":7,""14"":6,""15"":2,""17"":2,""18"":1,""19"":2,""20"":1,""3"":88,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.140625,""mean_muscles"":11.875,""node_counts"":{""10"":7,""11"":3,""12"":1,""4"":2,""5"":3,""6"":6,""7"":8,""8"":15,""9"":19},""muscle_counts"":{""10"":7,""11"":7,""12"":14,""13"":9,""14"":7,""15"":2,""18"":1,""19"":2,""20"":2,""21"":1,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",122,4.576442060971477,328,0.328,"{""10"":13,""11"":6,""12"":1,""3"":328,""4"":233,""5"":157,""6"":110,""7"":58,""8"":59,""9"":35}","{""10"":25,""11"":40,""12"":31,""13"":16,""14"":32,""15"":9,""16"":1,""17"":8,""18"":2,""19"":7,""20"":5,""24"":1,""25"":1,""26"":1,""3"":328,""4"":93,""5"":164,""6"":34,""7"":71,""8"":40,""9"":91}","{""Diagonal CMA-ES"":{""attempts"":298,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":140,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":289,""discoveries"":2,""improvements"":4,""insertions"":6,""insertion_rate"":0.020761245674740483},""Novelty"":{""attempts"":273,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":207,""Novelty"":37}",2,0.812933025404157,false,121000
39,124,125000,3.5287795170000007,0.032527876,0.030641289,0.00092964,0.000956947,3.787388976,58.10397,30.888342,5611.596750536468,183,0.953125,34,3.261348706498347,89,0.48633879781420764,"{""10"":4,""11"":1,""3"":89,""4"":22,""5"":20,""6"":18,""7"":15,""8"":14}","{""10"":9,""11"":3,""12"":7,""14"":6,""15"":2,""17"":2,""18"":1,""19"":2,""20"":1,""3"":89,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.125,""mean_muscles"":11.8125,""node_counts"":{""10"":7,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":15,""9"":19},""muscle_counts"":{""10"":7,""11"":7,""12"":14,""13"":9,""14"":7,""15"":2,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",103,3.9503433074301246,401,0.401,"{""10"":19,""11"":9,""12"":1,""3"":401,""4"":217,""5"":206,""6"":70,""7"":34,""8"":31,""9"":12}","{""10"":12,""11"":15,""12"":10,""13"":6,""14"":21,""15"":11,""16"":4,""17"":10,""18"":2,""19"":7,""20"":2,""23"":1,""26"":1,""3"":401,""4"":112,""5"":124,""6"":37,""7"":38,""8"":122,""9"":64}","{""Diagonal CMA-ES"":{""attempts"":298,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":148,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":307,""discoveries"":1,""improvements"":2,""insertions"":3,""insertion_rate"":0.009771986970684038},""Novelty"":{""attempts"":247,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":199,""Novelty"":26}",1,0.812933025404157,false,122000
39,125,126000,3.5578393510000006,0.029059834,0.026774322,0.000983067,0.001302445,3.818303339,58.10397,30.888342,5634.048195162322,183,0.953125,33,3.231858864608334,89,0.48633879781420764,"{""10"":4,""11"":1,""3"":89,""4"":22,""5"":20,""6"":18,""7"":15,""8"":14}","{""10"":9,""11"":3,""12"":7,""14"":6,""15"":2,""17"":2,""18"":1,""19"":2,""20"":1,""3"":89,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.125,""mean_muscles"":11.8125,""node_counts"":{""10"":7,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":15,""9"":19},""muscle_counts"":{""10"":7,""11"":7,""12"":14,""13"":9,""14"":7,""15"":2,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",99,3.6676601984044996,472,0.472,"{""10"":11,""11"":10,""12"":9,""3"":472,""4"":218,""5"":121,""6"":84,""7"":42,""8"":23,""9"":10}","{""10"":15,""11"":16,""12"":8,""13"":3,""14"":26,""15"":6,""16"":1,""17"":12,""18"":5,""19"":9,""20"":3,""21"":1,""22"":1,""23"":2,""24"":1,""3"":472,""4"":110,""5"":138,""6"":30,""7"":46,""8"":28,""9"":67}","{""Diagonal CMA-ES"":{""attempts"":298,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":157,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":323,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.006191950464396285},""Novelty"":{""attempts"":222,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":208,""Novelty"":30}",0,0.8137931034482758,false,123000
39,126,127000,3.5882503080000006,0.030410957000000002,0.028081516,0.00102106,0.001308381,3.8510591720000003,58.10397,30.888342,5648.603894510772,183,0.953125,31,3.1585617519585143,90,0.4918032786885246,"{""10"":4,""3"":90,""4"":22,""5"":20,""6"":19,""7"":15,""8"":13}","{""10"":9,""11"":3,""12"":6,""14"":6,""15"":1,""17"":2,""18"":1,""19"":2,""20"":1,""3"":90,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.109375,""mean_muscles"":11.796875,""node_counts"":{""10"":7,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":16,""9"":18},""muscle_counts"":{""10"":7,""11"":7,""12"":15,""13"":8,""14"":7,""15"":2,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",124,4.232240182539262,390,0.39,"{""10"":11,""11"":5,""12"":3,""3"":390,""4"":218,""5"":143,""6"":86,""7"":64,""8"":62,""9"":18}","{""10"":35,""11"":25,""12"":23,""13"":5,""14"":25,""15"":14,""16"":2,""17"":9,""19"":11,""20"":3,""21"":1,""24"":2,""3"":390,""4"":103,""5"":136,""6"":31,""7"":73,""8"":32,""9"":80}","{""Diagonal CMA-ES"":{""attempts"":310,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0032258064516129032},""Immigrant"":{""attempts"":149,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":309,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.016181229773462782},""Novelty"":{""attempts"":232,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":200,""Novelty"":28}",1,0.8146453089244852,false,124000
39,127,128000,3.6197654330000004,0.031515125,0.029494377,0.000967632,0.001053116,3.88455824,58.10397,30.888342,5662.990621843841,183,0.953125,31,3.1497659023714286,90,0.4918032786885246,"{""10"":4,""3"":90,""4"":22,""5"":20,""6"":19,""7"":16,""8"":12}","{""10"":9,""11"":3,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""3"":90,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.09375,""mean_muscles"":11.78125,""node_counts"":{""10"":7,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":17,""9"":17},""muscle_counts"":{""10"":7,""11"":8,""12"":15,""13"":7,""14"":6,""15"":3,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",110,4.2983021036858196,362,0.362,"{""10"":11,""11"":6,""3"":362,""4"":245,""5"":166,""6"":85,""7"":55,""8"":51,""9"":19}","{""10"":23,""11"":29,""12"":28,""13"":8,""14"":26,""15"":12,""16"":1,""17"":4,""18"":1,""19"":8,""20"":6,""21"":1,""23"":2,""25"":1,""3"":362,""4"":110,""5"":164,""6"":41,""7"":79,""8"":33,""9"":61}","{""Diagonal CMA-ES"":{""attempts"":270,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":152,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":307,""discoveries"":2,""improvements"":4,""insertions"":6,""insertion_rate"":0.019543973941368076},""Novelty"":{""attempts"":271,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":212,""Novelty"":31}",2,0.815068493150685,false,125000
39,128,129000,3.6494770840000004,0.029711651000000002,0.027316909,0.00106024,0.001334502,3.916553028,58.10397,31.172756,5666.379900255706,183,0.953125,31,3.149765902371428,90,0.4918032786885246,"{""10"":4,""3"":90,""4"":22,""5"":20,""6"":19,""7"":16,""8"":12}","{""10"":9,""11"":3,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""3"":90,""4"":5,""5"":18,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.078125,""mean_muscles"":11.765625,""node_counts"":{""10"":6,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":17,""9"":18},""muscle_counts"":{""10"":7,""11"":8,""12"":15,""13"":8,""14"":5,""15"":3,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",102,4.256949789713943,366,0.366,"{""10"":22,""11"":1,""3"":366,""4"":234,""5"":156,""6"":93,""7"":58,""8"":46,""9"":24}","{""10"":19,""11"":24,""12"":22,""13"":8,""14"":37,""15"":15,""16"":7,""17"":8,""18"":4,""19"":8,""20"":2,""21"":2,""26"":1,""3"":366,""4"":110,""5"":150,""6"":47,""7"":60,""8"":37,""9"":73}","{""Diagonal CMA-ES"":{""attempts"":300,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":150,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":302,""discoveries"":1,""improvements"":2,""insertions"":3,""insertion_rate"":0.009933774834437087},""Novelty"":{""attempts"":248,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":206,""Novelty"":39}",1,0.815068493150685,false,126000
39,129,130000,3.6786390250000003,0.029161941,0.026344529,0.001288197,0.001529215,3.948064594,58.10397,31.212288,5673.308231630828,183,0.953125,31,3.178026098062674,89,0.48633879781420764,"{""10"":4,""3"":89,""4"":23,""5"":20,""6"":19,""7"":16,""8"":12}","{""10"":9,""11"":3,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""3"":89,""4"":6,""5"":18,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.078125,""mean_muscles"":11.765625,""node_counts"":{""10"":6,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":17,""9"":18},""muscle_counts"":{""10"":7,""11"":8,""12"":15,""13"":8,""14"":5,""15"":3,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",109,4.334706924860153,352,0.352,"{""10"":23,""3"":352,""4"":246,""5"":157,""6"":104,""7"":69,""8"":31,""9"":18}","{""10"":21,""11"":36,""12"":18,""13"":11,""14"":41,""15"":10,""16"":1,""17"":1,""18"":2,""19"":5,""20"":3,""21"":1,""3"":352,""4"":110,""5"":160,""6"":33,""7"":67,""8"":54,""9"":74}","{""Diagonal CMA-ES"":{""attempts"":282,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":143,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":316,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.0189873417721519},""Novelty"":{""attempts"":259,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":212,""Novelty"":28}",0,0.8154897494305239,false,127000
39,130,131000,3.7074447820000005,0.028805757,0.026432387,0.00124308,0.00113029,3.980416754,58.10397,31.321468,5724.092053928878,183,0.953125,31,3.1524447274843967,90,0.4918032786885246,"{""10"":4,""3"":90,""4"":22,""5"":20,""6"":19,""7"":16,""8"":12}","{""10"":9,""11"":3,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""3"":90,""4"":6,""5"":17,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.0625,""mean_muscles"":11.71875,""node_counts"":{""10"":6,""11"":4,""4"":2,""5"":3,""6"":6,""7"":8,""8"":18,""9"":17},""muscle_counts"":{""10"":7,""11"":8,""12"":16,""13"":8,""14"":5,""15"":2,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":5}}",113,4.241411232639007,376,0.376,"{""10"":13,""11"":3,""12"":3,""3"":376,""4"":219,""5"":179,""6"":83,""7"":71,""8"":41,""9"":12}","{""10"":27,""11"":26,""12"":23,""13"":7,""14"":34,""15"":6,""16"":2,""17"":5,""18"":3,""19"":7,""20"":5,""22"":2,""23"":1,""3"":376,""4"":98,""5"":150,""6"":38,""7"":89,""8"":48,""9"":53}","{""Diagonal CMA-ES"":{""attempts"":323,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":153,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":288,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.017361111111111112},""Novelty"":{""attempts"":236,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.00847457627118644}}","{""Morphology"":197,""Novelty"":23}",1,0.8140589569160998,false,128000
39,131,132000,3.7362422290000006,0.028797447,0.026453759,0.001044805,0.001298883,4.011447473,58.10397,31.400572,5731.486857929733,183,0.953125,31,3.1524447274843967,90,0.4918032786885246,"{""10"":4,""3"":90,""4"":22,""5"":20,""6"":19,""7"":16,""8"":12}","{""10"":9,""11"":3,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""3"":90,""4"":6,""5"":17,""6"":2,""7"":12,""8"":5,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.125,""mean_muscles"":11.828125,""node_counts"":{""10"":6,""11"":5,""4"":2,""5"":3,""6"":6,""7"":7,""8"":18,""9"":17},""muscle_counts"":{""10"":7,""11"":8,""12"":16,""13"":8,""14"":5,""15"":3,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":4}}",106,4.020463534390193,420,0.42,"{""10"":7,""11"":1,""12"":2,""3"":420,""4"":226,""5"":150,""6"":86,""7"":55,""8"":34,""9"":19}","{""10"":27,""11"":26,""12"":16,""13"":7,""14"":28,""15"":8,""17"":3,""18"":2,""19"":7,""20"":3,""23"":1,""3"":420,""4"":110,""5"":134,""6"":44,""7"":65,""8"":36,""9"":63}","{""Diagonal CMA-ES"":{""attempts"":309,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":150,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":318,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.012578616352201259},""Novelty"":{""attempts"":223,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.004484304932735426}}","{""Morphology"":213,""Novelty"":25}",1,0.8144796380090498,false,129000
39,132,133000,3.7649577530000005,0.028715524,0.026234112,0.001180155,0.001301257,4.042459195,58.10397,31.400572,5740.3148453622125,183,0.953125,31,3.1497659023714286,90,0.4918032786885246,"{""10"":4,""12"":1,""3"":90,""4"":21,""5"":21,""6"":18,""7"":16,""8"":12}","{""10"":9,""11"":2,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""21"":1,""3"":90,""4"":5,""5"":17,""6"":2,""7"":12,""8"":6,""9"":20}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.125,""mean_muscles"":11.828125,""node_counts"":{""10"":6,""11"":5,""4"":2,""5"":3,""6"":6,""7"":7,""8"":18,""9"":17},""muscle_counts"":{""10"":7,""11"":8,""12"":16,""13"":8,""14"":5,""15"":3,""17"":1,""18"":1,""19"":2,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":4}}",108,4.024891654943484,380,0.38,"{""10"":8,""11"":8,""12"":13,""3"":380,""4"":201,""5"":98,""6"":63,""7"":179,""8"":41,""9"":9}","{""10"":148,""11"":27,""12"":19,""13"":6,""14"":27,""15"":13,""16"":6,""17"":8,""18"":1,""19"":4,""20"":3,""21"":1,""22"":1,""3"":380,""4"":95,""5"":128,""6"":28,""7"":37,""8"":24,""9"":44}","{""Diagonal CMA-ES"":{""attempts"":317,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":133,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":305,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.009836065573770493},""Novelty"":{""attempts"":245,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.00816326530612245}}","{""Morphology"":194,""Novelty"":20}",1,0.8144796380090498,false,130000
39,133,134000,3.7952286140000004,0.030270861,0.027866621,0.001026996,0.001377244,4.074974012,58.10397,31.649868,5747.209265985992,183,0.953125,31,3.13250724328488,90,0.4918032786885246,"{""10"":4,""12"":1,""3"":90,""4"":21,""5"":21,""6"":19,""7"":15,""8"":12}","{""10"":8,""11"":2,""12"":6,""14"":7,""15"":1,""17"":1,""18"":1,""19"":2,""20"":1,""21"":1,""3"":90,""4"":5,""5"":17,""6"":2,""7"":12,""8"":6,""9"":21}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":8.125,""mean_muscles"":11.734375,""node_counts"":{""10"":6,""11"":5,""4"":2,""5"":3,""6"":6,""7"":7,""8"":18,""9"":17},""muscle_counts"":{""10"":7,""11"":8,""12"":16,""13"":9,""14"":5,""15"":3,""17"":1,""18"":1,""19"":1,""20"":2,""4"":1,""5"":1,""6"":1,""7"":4,""8"":4}}",121,4.188139964439407,385,0.385,"{""10"":20,""11"":2,""12"":4,""13"":1,""3"":385,""4"":181,""5"":125,""6"":74,""7"":151,""8"":41,""9"":16}","{""10"":125,""11"":24,""12"":21,""13"":10,""14"":31,""15"":14,""16"":1,""17"":1,""18"":1,""19"":5,""20"":4,""21"":4,""24"":2,""26"":1,""3"":385,""4"":97,""5"":115,""6"":31,""7"":48,""8"":34,""9"":46}","{""Diagonal CMA-ES"":{""attempts"":314,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":149,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":284,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.014084507042253521},""Novelty"":{""attempts"":253,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0}}","{""Morphology"":174,""Novelty"":26}",1,0.8148984198645598,false,131000
